Interior vertex normals: 
-0.119331 -0.585813 0.801613
-0.0812372 -0.802398 0.591234
-0.0675026 -0.790766 0.608385
-0.603367 0.230216 -0.763511
-0.493409 -0.67336 -0.550577
-0.812975 0.337533 -0.474492
-0.408231 -0.263893 -0.873904
-0.379858 -0.52416 -0.76221
-0.507505 -0.3617 -0.782056
-0.507505 -0.3617 -0.782056
-0.589055 -0.113523 -0.800079
-0.408231 -0.263893 -0.873904
-0.150156 -0.336441 -0.929656
0.0232315 -0.142031 -0.98959
-0.210531 -0.278853 -0.936973
0.149205 -0.160266 -0.975732
0.213528 -0.104863 -0.971293
0.149123 -0.0674737 -0.986514
0.149123 -0.0674737 -0.986514
0.135218 -0.000537908 -0.990816
0.089061 -0.556633 -0.825971
-0.0435225 -0.561992 -0.825997
0.049723 -0.716546 -0.695766
0.089061 -0.556633 -0.825971
0.135218 -0.000537908 -0.990816
-0.0435225 -0.561992 -0.825997
0.089061 -0.556633 -0.825971
-0.0435225 -0.561992 -0.825997
-6.66241e-005 -0.494605 -0.869118
0.049723 -0.716546 -0.695766
-6.66241e-005 -0.494605 -0.869118
-0.113457 -0.435227 -0.893143
0.0690797 -0.457776 -0.88638
0.0548933 -0.397556 -0.915935
0.087814 -0.297319 -0.950732
0.207726 -0.227852 -0.95128
0.087814 -0.297319 -0.950732
0.134991 -0.230188 -0.963738
0.17935 -0.167974 -0.969339
0.121226 0.00442255 -0.992615
0.0303249 0.253851 -0.966768
0.14942 0.241756 -0.958764
0.809448 0.412956 -0.417445
0.799415 0.487924 -0.350524
0.844841 0.407959 -0.34614
-0.39178 0.614613 -0.68466
-0.343803 0.397944 -0.850553
-0.567272 0.565405 -0.598766
0.196028 0.0903295 0.976429
-0.0133138 -0.476662 0.878986
0.190565 -0.416614 0.888886
0.00575755 0.520983 -0.853547
0.0583235 0.332667 -0.941239
-0.0423843 0.372252 -0.927164
-0.430202 0.258668 -0.86488
-0.461042 0.350221 -0.815344
-0.449369 0.342962 -0.824891
-0.00989252 0.411929 -0.911162
-0.153609 0.316173 -0.936183
-0.167406 0.552915 -0.816248
0.582616 -0.808765 0.0803635
0.442961 -0.895941 0.0327822
0.725865 -0.654108 0.212748
0.423401 0.187548 -0.886317
0.550594 0.283662 -0.7851
0.593217 0.305531 -0.744812
0.149123 -0.0674737 -0.986514
0.213528 -0.104863 -0.971293
0.135218 -0.000537908 -0.990816
0.134991 -0.230188 -0.963738
0.17646 -0.171453 -0.96926
0.248262 -0.170188 -0.953626
0.17935 -0.167974 -0.969339
0.134991 -0.230188 -0.963738
0.248262 -0.170188 -0.953626
0.17646 -0.171453 -0.96926
0.108835 -0.0504601 -0.992778
0.233192 -0.0863863 -0.968586
0.233192 -0.0863863 -0.968586
0.108835 -0.0504601 -0.992778
0.1212 -0.0609654 -0.990754
0.1212 -0.0609654 -0.990754
0.0728128 0.0186416 -0.997171
0.121226 0.00442255 -0.992615
-0.963442 0.0241202 -0.26683
-0.820282 -0.329886 -0.46724
-0.965762 0.0430858 -0.255827
-0.277477 -0.0759038 -0.957729
-0.269542 0.00754909 -0.962959
-0.244443 -0.231089 -0.941725
-0.503904 0.110509 -0.856661
-0.580032 0.22439 -0.783078
-0.625597 0.418773 -0.658223
-0.494971 -0.7429 -0.450669
-0.318807 -0.736283 -0.596866
-0.288032 -0.792119 -0.538131
-0.402967 -0.811565 -0.423061
-0.385259 -0.436447 -0.813074
-0.0180176 -0.999365 -0.0307392
-0.385259 -0.436447 -0.813074
-0.402967 -0.811565 -0.423061
-0.442296 0.178105 -0.879007
0.442961 -0.895941 0.0327822
0.251426 -0.958821 0.132091
0.725865 -0.654108 0.212748
-0.379858 -0.52416 -0.76221
-0.32388 -0.6001 -0.731424
-0.507505 -0.3617 -0.782056
-0.408231 -0.263893 -0.873904
-0.589055 -0.113523 -0.800079
-0.34821 0.170629 -0.921757
-0.564493 -0.140074 -0.813466
-0.715021 -0.26684 -0.646175
-0.746223 -0.0894025 -0.659666
-0.676411 -0.341017 0.652821
-0.461135 0.16768 0.871343
-0.07606 -0.886048 0.457312
-0.199234 -0.447695 -0.871708
-6.66241e-005 -0.494605 -0.869118
-0.0435225 -0.561992 -0.825997
-0.199234 -0.447695 -0.871708
-0.113457 -0.435227 -0.893143
-6.66241e-005 -0.494605 -0.869118
0.0548933 -0.397556 -0.915935
-0.113457 -0.435227 -0.893143
0.087814 -0.297319 -0.950732
-0.113457 -0.435227 -0.893143
-0.180881 -0.384084 -0.905407
0.087814 -0.297319 -0.950732
0.087814 -0.297319 -0.950732
-0.180881 -0.384084 -0.905407
0.134991 -0.230188 -0.963738
0.0728128 0.0186416 -0.997171
0.0303249 0.253851 -0.966768
0.121226 0.00442255 -0.992615
-0.269542 0.00754909 -0.962959
-0.291656 -0.0513965 -0.955141
-0.244443 -0.231089 -0.941725
-0.351922 0.141994 -0.925197
-0.408525 0.21976 -0.885897
-0.430202 0.258668 -0.86488
-0.0395779 0.300908 -0.952831
0.0215752 0.391884 -0.919761
-0.101219 0.373779 -0.921978
-0.34821 0.170629 -0.921757
-0.589055 -0.113523 -0.800079
-0.636351 0.18836 -0.74805
-0.487264 0.124305 -0.864362
-0.408525 0.21976 -0.885897
-0.351922 0.141994 -0.925197
-0.800372 -0.502499 -0.326953
-0.97078 -0.0341737 -0.237526
-0.801926 0.363432 -0.474164
0.358746 -0.818979 0.447855
0.213627 -0.659854 0.720386
0.252123 -0.779465 0.57347
0.555948 0.0969028 -0.825549
0.508306 0.0977887 -0.855606
0.471623 0.245393 -0.846967
-0.910944 -0.0420242 -0.410383
-0.603879 -0.275862 -0.747817
-0.506638 -0.532676 -0.677919
0.134991 -0.230188 -0.963738
-0.0889803 -0.174487 -0.980631
0.17646 -0.171453 -0.96926
0.17646 -0.171453 -0.96926
-0.0889803 -0.174487 -0.980631
0.108835 -0.0504601 -0.992778
-0.296758 0.292136 -0.909171
-0.239628 0.22825 -0.943653
-0.136766 0.31345 -0.939704
-0.548912 -0.105611 -0.829181
-0.38212 -0.278662 -0.881097
-0.341865 -0.0934922 -0.935087
-0.086996 0.252927 -0.963566
-0.136766 0.31345 -0.939704
-0.0717005 0.366469 -0.927663
-0.753091 -0.237076 -0.613717
-0.509491 -0.00460009 -0.860464
-0.713179 -0.124915 -0.689762
0.172537 -0.940045 0.294188
0.011526 -0.999223 -0.0376961
0.0315203 -0.988425 0.148401
-0.604057 -0.0802912 -0.792886
-0.589055 -0.113523 -0.800079
-0.507505 -0.3617 -0.782056
0.149205 -0.160266 -0.975732
0.189515 -0.438761 -0.878392
0.213528 -0.104863 -0.971293
-0.199234 -0.447695 -0.871708
-0.31814 -0.400088 -0.859486
-0.113457 -0.435227 -0.893143
-0.31814 -0.400088 -0.859486
-0.180881 -0.384084 -0.905407
-0.113457 -0.435227 -0.893143
0.134991 -0.230188 -0.963738
-0.191108 -0.277357 -0.941568
-0.0889803 -0.174487 -0.980631
-0.0618652 0.0680837 -0.99576
0.0303249 0.253851 -0.966768
0.0728128 0.0186416 -0.997171
-0.470082 -0.67065 -0.573804
-0.36642 -0.708457 -0.603179
-0.491201 -0.694837 -0.525284
-0.801926 0.363432 -0.474164
-0.97078 -0.0341737 -0.237526
-0.854633 0.448338 -0.26191
-0.373201 0.018236 -0.927571
-0.269542 0.00754909 -0.962959
-0.277477 -0.0759038 -0.957729
0.423285 -0.905688 -0.0236449
0.262922 -0.852993 -0.450859
0.288179 -0.909226 -0.300435
-0.478174 -0.136308 -0.867623
-0.604057 -0.0802912 -0.792886
-0.507505 -0.3617 -0.782056
-0.604057 -0.0802912 -0.792886
-0.636351 0.18836 -0.74805
-0.589055 -0.113523 -0.800079
-0.0404364 0.92208 -0.384882
-0.166259 0.583783 -0.794705
-0.636351 0.18836 -0.74805
-0.180881 -0.384084 -0.905407
-0.191108 -0.277357 -0.941568
0.134991 -0.230188 -0.963738
-0.0618652 0.0680837 -0.99576
-0.21815 0.277484 -0.935635
0.0303249 0.253851 -0.966768
-0.21815 0.277484 -0.935635
-0.106108 0.49223 -0.863974
0.0303249 0.253851 -0.966768
-0.36642 -0.708457 -0.603179
-0.328083 -0.613186 -0.718585
-0.173343 -0.707778 -0.684838
-0.502383 -0.176793 -0.846378
-0.419819 -4.78136e-005 -0.907608
-0.446523 -0.181045 -0.876265
-0.78971 0.199786 -0.580037
-0.647006 0.282315 -0.708295
-0.757564 0.21949 -0.614752
-0.36642 -0.708457 -0.603179
-0.173343 -0.707778 -0.684838
-0.318807 -0.736283 -0.596866
-0.682062 -0.706936 -0.187168
-0.855655 0.0635799 -0.513626
-0.756538 0.614785 0.222913
-0.46255 -0.368679 -0.806302
-0.31814 -0.400088 -0.859486
-0.199234 -0.447695 -0.871708
-0.0889803 -0.174487 -0.980631
-0.0490694 -0.0203103 -0.998589
0.108835 -0.0504601 -0.992778
0.1212 -0.0609654 -0.990754
-0.0618652 0.0680837 -0.99576
0.0728128 0.0186416 -0.997171
-0.304836 -0.38571 -0.870806
-0.11237 -0.484908 -0.867316
-0.328083 -0.613186 -0.718585
-0.373201 0.018236 -0.927571
-0.282174 0.0689745 -0.95688
-0.269542 0.00754909 -0.962959
-0.0493003 0.0487715 -0.997593
-0.086996 0.252927 -0.963566
-0.0148084 0.140398 -0.989984
0.0172863 -0.358287 -0.933451
0.00878496 -0.37382 -0.92746
-0.0170282 -0.395997 -0.918094
0.0585992 -0.930564 -0.36141
-0.00166421 -0.99313 0.117001
0.0656748 -0.968772 -0.239098
-0.373201 0.018236 -0.927571
-0.36401 0.112271 -0.924604
-0.282174 0.0689745 -0.95688
-0.223668 -0.184035 -0.957133
-0.0435225 -0.561992 -0.825997
0.135218 -0.000537908 -0.990816
-0.223668 -0.184035 -0.957133
-0.199234 -0.447695 -0.871708
-0.0435225 -0.561992 -0.825997
-0.180881 -0.384084 -0.905407
-0.450773 -0.336083 -0.826954
-0.191108 -0.277357 -0.941568
-0.450773 -0.336083 -0.826954
-0.0889803 -0.174487 -0.980631
-0.191108 -0.277357 -0.941568
0.108835 -0.0504601 -0.992778
-0.0490694 -0.0203103 -0.998589
0.1212 -0.0609654 -0.990754
0.1212 -0.0609654 -0.990754
-0.0490694 -0.0203103 -0.998589
-0.0618652 0.0680837 -0.99576
0.127919 0.147168 -0.980805
-0.16451 0.305467 -0.937884
0.0193608 0.354441 -0.934878
-0.760817 -0.10456 0.640488
-0.876078 -0.428857 0.220384
-0.350419 -0.910427 0.21984
0.69879 -0.631181 -0.336605
0.457098 -0.440422 -0.772715
0.275213 -0.415634 -0.866894
0.69879 -0.631181 -0.336605
0.7801 -0.459706 -0.4244
0.457098 -0.440422 -0.772715
-0.755837 -0.393235 0.523523
-0.715948 -0.564476 0.410835
-0.631695 -0.481381 0.607646
-0.192782 -0.420564 -0.886544
-0.315896 -0.450078 -0.835248
-0.153982 -0.559346 -0.814507
-0.478174 -0.136308 -0.867623
-0.507505 -0.3617 -0.782056
-0.315896 -0.450078 -0.835248
0.213528 -0.104863 -0.971293
0.127919 0.147168 -0.980805
0.135218 -0.000537908 -0.990816
-0.223668 -0.184035 -0.957133
-0.46255 -0.368679 -0.806302
-0.199234 -0.447695 -0.871708
-0.450773 -0.336083 -0.826954
-0.180881 -0.384084 -0.905407
-0.31814 -0.400088 -0.859486
-0.930016 -0.104257 -0.35242
-0.543122 -0.602702 -0.58461
-0.725488 -0.356226 -0.588873
-0.0143902 -0.453625 -0.891077
0.0832384 -0.311876 -0.94647
0.0684117 -0.436331 -0.897182
-0.506638 -0.532676 -0.677919
-0.603879 -0.275862 -0.747817
0.0979134 -0.72714 -0.679471
-0.738008 0.321315 -0.593381
-0.801926 0.363432 -0.474164
-0.567272 0.565405 -0.598766
-0.836082 0.19545 -0.512607
-0.685198 0.408752 -0.602848
-0.757206 0.422967 -0.497734
-0.661314 0.189112 -0.725879
-0.604057 -0.0802912 -0.792886
-0.478174 -0.136308 -0.867623
-0.493409 -0.67336 -0.550577
-0.603367 0.230216 -0.763511
-0.312375 0.230696 -0.921521
0.213528 -0.104863 -0.971293
0.215408 -0.0465602 -0.975413
0.127919 0.147168 -0.980805
0.0193608 0.354441 -0.934878
0.135218 -0.000537908 -0.990816
0.127919 0.147168 -0.980805
0.0193608 0.354441 -0.934878
-0.223668 -0.184035 -0.957133
0.135218 -0.000537908 -0.990816
-0.450773 -0.336083 -0.826954
-0.369234 -0.229459 -0.900564
-0.0889803 -0.174487 -0.980631
-0.299376 -0.0701875 -0.95155
-0.0490694 -0.0203103 -0.998589
-0.0889803 -0.174487 -0.980631
-0.369234 -0.229459 -0.900564
-0.299376 -0.0701875 -0.95155
-0.0889803 -0.174487 -0.980631
-0.299376 -0.0701875 -0.95155
-0.282472 0.101009 -0.953943
-0.0490694 -0.0203103 -0.998589
-0.282472 0.101009 -0.953943
-0.0618652 0.0680837 -0.99576
-0.0490694 -0.0203103 -0.998589
-0.0618652 0.0680837 -0.99576
-0.282472 0.101009 -0.953943
-0.21815 0.277484 -0.935635
-0.282174 0.0689745 -0.95688
-0.36401 0.112271 -0.924604
-0.323694 0.155373 -0.933317
-0.470082 -0.67065 -0.573804
-0.520468 -0.476796 -0.708364
-0.328083 -0.613186 -0.718585
-0.855655 0.0635799 -0.513626
-0.836082 0.19545 -0.512607
-0.757206 0.422967 -0.497734
-0.757206 0.422967 -0.497734
-0.756538 0.614785 0.222913
-0.855655 0.0635799 -0.513626
0.01184 0.210262 -0.977573
-0.0277731 0.230322 -0.972718
-0.0967559 0.245694 -0.964506
0.230546 -0.498726 -0.835536
0.215408 -0.0465602 -0.975413
0.213528 -0.104863 -0.971293
-0.46255 -0.368679 -0.806302
-0.450773 -0.336083 -0.826954
-0.31814 -0.400088 -0.859486
-0.0585271 0.903441 0.4247
-0.19089 0.927757 0.320669
-0.16127 0.724846 0.669768
0.313147 0.16278 -0.93565
0.288834 0.268497 -0.918958
0.309087 0.40279 -0.861525
-0.0443242 0.211195 -0.976438
-0.00989252 0.411929 -0.911162
0.0250629 0.27973 -0.959752
-0.382747 0.880121 -0.280878
-0.617414 -0.367181 -0.695685
-0.685709 0.699263 -0.202077
0.302075 0.107482 -0.947206
0.423401 0.187548 -0.886317
0.327171 0.169212 -0.929692
0.0193608 0.354441 -0.934878
-0.288148 0.512659 -0.808796
-0.223668 -0.184035 -0.957133
-0.716269 -0.246625 -0.65279
-0.46255 -0.368679 -0.806302
-0.223668 -0.184035 -0.957133
-0.639879 -0.307129 -0.704433
-0.450773 -0.336083 -0.826954
-0.46255 -0.368679 -0.806302
-0.639879 -0.307129 -0.704433
-0.709616 -0.341245 -0.61644
-0.450773 -0.336083 -0.826954
-0.6179 -0.289017 -0.731211
-0.450773 -0.336083 -0.826954
-0.709616 -0.341245 -0.61644
-0.6179 -0.289017 -0.731211
-0.369234 -0.229459 -0.900564
-0.450773 -0.336083 -0.826954
-0.069965 0.0317772 -0.997043
0.127811 0.176645 -0.975941
-0.0834509 0.365977 -0.926875
-0.0443242 0.211195 -0.976438
-0.153609 0.316173 -0.936183
-0.00989252 0.411929 -0.911162
0.25643 0.35952 -0.897212
0.00575755 0.520983 -0.853547
0.234092 0.570782 -0.787026
-0.354633 -0.20444 -0.912381
-0.315896 -0.450078 -0.835248
-0.192782 -0.420564 -0.886544
-0.354633 -0.20444 -0.912381
-0.478174 -0.136308 -0.867623
-0.315896 -0.450078 -0.835248
-0.185208 -0.581308 0.792325
-0.45272 -0.347532 0.821137
-0.0885523 -0.344086 0.934753
-0.245198 -0.857255 0.45276
-0.286351 -0.888746 0.357958
-0.292908 -0.863508 0.410558
-0.288148 0.512659 -0.808796
-0.716269 -0.246625 -0.65279
-0.223668 -0.184035 -0.957133
-0.402317 0.866221 -0.296314
-0.214896 0.731802 -0.64675
-0.603654 0.33153 -0.725044
-0.490785 0.302232 -0.817181
-0.533755 0.572552 -0.622326
-0.80978 0.491541 -0.32038
-0.6179 -0.289017 -0.731211
-0.56157 -0.152573 -0.813241
-0.369234 -0.229459 -0.900564
-0.56157 -0.152573 -0.813241
-0.299376 -0.0701875 -0.95155
-0.369234 -0.229459 -0.900564
-0.282472 0.101009 -0.953943
-0.495706 0.229178 -0.837707
-0.21815 0.277484 -0.935635
-0.495706 0.229178 -0.837707
-0.340632 0.504971 -0.793078
-0.21815 0.277484 -0.935635
-0.678672 -0.717282 -0.15783
-0.754957 -0.635192 -0.163005
-0.768204 -0.621158 -0.155
-0.402881 0.384155 -0.83073
-0.0834509 0.365977 -0.926875
-0.313986 0.571511 -0.758148
-0.402881 0.384155 -0.83073
-0.154972 0.0500549 -0.98665
-0.0834509 0.365977 -0.926875
0.185368 0.119125 0.975422
0.310851 0.132496 0.941178
0.174594 0.321581 0.930646
-0.715021 -0.26684 -0.646175
-0.749475 -0.326716 -0.575798
-0.805122 -0.182446 -0.564351
0.0273795 -0.999354 -0.023286
0.0233522 -0.999451 -0.0235216
0.0139619 -0.999356 0.0330543
-0.0839866 -0.533311 -0.841739
-0.153982 -0.559346 -0.814507
0.0278213 -0.728052 -0.684957
-0.0839866 -0.533311 -0.841739
-0.192782 -0.420564 -0.886544
-0.153982 -0.559346 -0.814507
-0.280618 -0.260969 -0.92366
-0.354633 -0.20444 -0.912381
-0.192782 -0.420564 -0.886544
-0.531251 0.0904339 -0.842374
-0.478174 -0.136308 -0.867623
-0.354633 -0.20444 -0.912381
-0.531251 0.0904339 -0.842374
-0.59367 0.270128 -0.758015
-0.661314 0.189112 -0.725879
-0.478174 -0.136308 -0.867623
-0.531251 0.0904339 -0.842374
-0.661314 0.189112 -0.725879
-0.675244 0.178481 -0.715674
-0.487264 0.124305 -0.864362
-0.588277 0.0526631 -0.806943
-0.244443 -0.231089 -0.941725
-0.291656 -0.0513965 -0.955141
-0.144548 -0.200944 -0.96888
-0.492631 -0.00295119 -0.870233
-0.299376 -0.0701875 -0.95155
-0.56157 -0.152573 -0.813241
-0.0895452 -0.592324 -0.800709
-0.272136 -0.38077 -0.883717
-0.329164 -0.374982 -0.866625
-0.154972 0.0500549 -0.98665
-0.069965 0.0317772 -0.997043
-0.0834509 0.365977 -0.926875
0.00878496 -0.37382 -0.92746
-0.0754608 -0.320296 -0.944307
-0.0827221 -0.350018 -0.933083
-0.110357 -0.987467 0.112832
-0.332683 -0.740821 0.583529
-0.0886086 -0.894663 0.437866
-0.474362 -0.380161 -0.794014
-0.188752 -0.979744 -0.0668872
0.0337221 -0.99934 0.0135144
0.102715 0.199331 -0.974534
0.0238455 0.239928 -0.970498
0.159617 0.216687 -0.963104
-0.245042 -0.164142 -0.955517
0.249526 0.349838 -0.902967
-0.43605 0.228343 -0.870471
-0.492631 -0.00295119 -0.870233
-0.282472 0.101009 -0.953943
-0.299376 -0.0701875 -0.95155
-0.282472 0.101009 -0.953943
-0.492631 -0.00295119 -0.870233
-0.495706 0.229178 -0.837707
-0.495706 0.229178 -0.837707
-0.553435 0.512894 -0.656238
-0.340632 0.504971 -0.793078
-0.564493 -0.140074 -0.813466
-0.588277 0.0526631 -0.806943
-0.373201 0.018236 -0.927571
-0.138574 0.207517 -0.968367
-0.153609 0.316173 -0.936183
-0.0443242 0.211195 -0.976438
0.062673 -0.99761 0.0290827
0.0765144 -0.995817 0.0499399
-0.229981 -0.972347 0.040613
0.0765144 -0.995817 0.0499399
-0.130124 -0.965207 -0.226811
-0.229981 -0.972347 0.040613
0.0638472 -0.984635 0.162536
0.00680767 -0.999936 0.00903037
-0.130124 -0.965207 -0.226811
0.0765144 -0.995817 0.0499399
0.0638472 -0.984635 0.162536
-0.130124 -0.965207 -0.226811
0.194946 -0.650813 0.733784
0.218373 -0.0626129 0.973855
0.174024 -0.447311 0.877285
0.142798 -0.989746 -0.00333961
-0.297288 -0.954755 -0.00797157
0.011526 -0.999223 -0.0376961
0.0126398 -0.990475 0.137112
0.0498752 -0.904066 0.424474
-0.0898792 -0.978579 0.185218
-0.0752131 -0.997166 0.00192926
-0.203234 -0.917961 -0.340651
-0.0298576 -0.988737 -0.146654
0.558627 -0.829065 0.0242141
0.454569 -0.883426 0.113693
0.457775 -0.887958 -0.0444107
-0.636305 -0.733018 0.240417
-0.520969 -0.758078 0.392313
-0.416304 -0.863105 0.285902
-0.297288 -0.954755 -0.00797157
-0.170388 -0.975829 0.13684
-0.468677 -0.872271 0.139588
0.454569 -0.883426 0.113693
0.397587 -0.878971 0.263314
0.403329 -0.909246 0.102943
-0.541424 -0.840315 0.027046
-0.468677 -0.872271 0.139588
-0.636305 -0.733018 0.240417
-0.0124864 -0.998775 0.0478737
-0.120654 -0.982179 0.144106
-0.0204839 -0.997425 0.0687236
0.00963217 -0.999948 -0.00340538
0.0180178 -0.999716 -0.015601
0.0189657 -0.999482 -0.0260107
-0.119331 -0.585813 0.801613
-0.125293 -0.609761 0.78262
-0.0812372 -0.802398 0.591234
-0.0752131 -0.997166 0.00192926
-0.0543283 -0.997662 -0.0414586
-0.203234 -0.917961 -0.340651
-0.756891 -0.652423 0.0382125
-0.229981 -0.972347 0.040613
-0.130124 -0.965207 -0.226811
0.25434 -0.374928 0.891482
0.0764905 -0.979499 0.186362
0.0482908 -0.969318 0.241019
-0.203234 -0.917961 -0.340651
-0.0543283 -0.997662 -0.0414586
-0.0298576 -0.988737 -0.146654
-0.973157 -0.00345776 -0.230115
-0.965762 0.0430858 -0.255827
-0.741315 -0.505876 -0.441068
-0.0543283 -0.997662 -0.0414586
0.189532 -0.978473 0.0816544
-0.0298576 -0.988737 -0.146654
0.062673 -0.99761 0.0290827
-0.229981 -0.972347 0.040613
-0.0471803 -0.998737 0.0172768
-0.663664 0.0822137 0.7435
-0.204842 0.0400238 0.977976
-0.479398 -0.751682 0.452936
-0.741315 -0.505876 -0.441068
-0.0232783 -0.910338 -0.41321
-0.402224 -0.874156 -0.272152
-0.90595 -0.179935 0.383246
-0.288484 -0.956629 0.0404763
-0.275014 -0.946154 0.170761
-0.300042 -0.379 0.875405
-0.343359 -0.515921 0.784812
-0.196834 -0.524412 0.828401
0.758915 -0.553299 -0.343377
0.824525 -0.520711 -0.221402
0.609394 -0.758096 -0.232226
0.477471 -0.743639 0.467998
0.358746 -0.818979 0.447855
0.397587 -0.878971 0.263314
0.0346797 -0.977487 -0.208126
-0.263897 -0.944916 -0.193627
0.41651 -0.875338 -0.245566
0.0126398 -0.990475 0.137112
-0.0898792 -0.978579 0.185218
-0.0124864 -0.998775 0.0478737
-0.275513 -0.945324 -0.174515
-0.705164 -0.697789 -0.125838
-0.263897 -0.944916 -0.193627
0.0346797 -0.977487 -0.208126
-0.275513 -0.945324 -0.174515
-0.263897 -0.944916 -0.193627
-0.220761 -0.883904 0.412284
-0.332683 -0.740821 0.583529
-0.49106 -0.862652 0.121211
0.177048 -0.984037 -0.0180472
0.171531 -0.967854 -0.183944
0.239779 -0.925385 -0.293545
0.177048 -0.984037 -0.0180472
-0.153789 -0.985209 0.07558
0.171531 -0.967854 -0.183944
-0.153789 -0.985209 0.07558
-0.0543283 -0.997662 -0.0414586
-0.0752131 -0.997166 0.00192926
0.638949 -0.688478 0.343136
0.603654 -0.612614 0.510202
0.515374 -0.808245 0.284832
-0.603879 -0.275862 -0.747817
0.474673 -0.647009 -0.596711
0.0979134 -0.72714 -0.679471
0.25434 -0.374928 0.891482
0.281864 -0.416938 0.864127
0.0764905 -0.979499 0.186362
0.189532 -0.978473 0.0816544
0.0765144 -0.995817 0.0499399
0.062673 -0.99761 0.0290827
0.214021 -0.810493 -0.545249
0.171531 -0.967854 -0.183944
0.408598 -0.80085 -0.43782
0.0117867 -0.999403 -0.0324787
0.0301696 -0.99923 -0.0250707
0.0149343 -0.998978 0.0426615
-0.756891 -0.652423 0.0382125
-0.130124 -0.965207 -0.226811
-0.55573 -0.761892 -0.332693
0.0367781 -0.748256 0.66239
0.172537 -0.940045 0.294188
0.0315203 -0.988425 0.148401
0.142798 -0.989746 -0.00333961
-0.170388 -0.975829 0.13684
-0.297288 -0.954755 -0.00797157
-0.229981 -0.972347 0.040613
-0.141894 -0.975528 0.16796
-0.0471803 -0.998737 0.0172768
0.281864 -0.416938 0.864127
0.320584 -0.0278827 0.946809
0.222893 -0.568104 0.792197
-0.229981 -0.972347 0.040613
-0.756891 -0.652423 0.0382125
-0.141894 -0.975528 0.16796
0.0482908 -0.969318 0.241019
0.0764905 -0.979499 0.186362
0.00680767 -0.999936 0.00903037
-0.636305 -0.733018 0.240417
-0.416304 -0.863105 0.285902
-0.49533 -0.868534 0.0172107
-0.590163 -0.785382 0.186767
-0.472009 -0.878651 0.0719697
-0.453571 -0.884396 -0.110076
-0.781926 -0.497177 0.37604
-0.436193 -0.896009 0.0830877
-0.807189 -0.587063 -0.061666
0.171531 -0.967854 -0.183944
-0.24432 -0.937355 0.248343
-0.0346581 -0.989375 0.141192
0.174024 -0.447311 0.877285
0.218373 -0.0626129 0.973855
0.181402 -0.000202339 0.983409
-0.219193 -0.534289 0.816388
-0.406628 0.0753035 0.910485
-0.551848 -0.368237 0.748242
-0.68098 -0.73229 -0.00420453
-0.66751 -0.727116 0.160413
-0.812365 -0.57987 0.0617613
-0.0895452 -0.592324 -0.800709
0.0441847 -0.711458 -0.701338
0.239645 -0.838818 -0.48883
0.232545 0.714995 0.659322
0.302354 0.701839 0.644984
0.260042 0.559584 0.78692
0.637522 0.0565158 -0.768357
0.846446 0.212415 -0.488272
0.671119 0.278163 -0.687186
-0.66751 -0.727116 0.160413
-0.638141 -0.748455 0.180532
-0.751884 -0.641394 0.152588
0.302132 -0.911689 0.278459
0.0638472 -0.984635 0.162536
0.0765144 -0.995817 0.0499399
0.302132 -0.911689 0.278459
0.442764 -0.502918 0.742316
0.0638472 -0.984635 0.162536
0.0638472 -0.984635 0.162536
0.442764 -0.502918 0.742316
0.194946 -0.650813 0.733784
0.0559251 -0.986094 0.156495
0.194946 -0.650813 0.733784
0.174024 -0.447311 0.877285
0.0638472 -0.984635 0.162536
0.194946 -0.650813 0.733784
0.0559251 -0.986094 0.156495
-0.416304 -0.863105 0.285902
0.00753681 -0.998429 0.0555247
-0.49533 -0.868534 0.0172107
0.281864 -0.416938 0.864127
0.106405 -0.883503 0.456181
0.0764905 -0.979499 0.186362
-0.0298576 -0.988737 -0.146654
0.189532 -0.978473 0.0816544
0.062673 -0.99761 0.0290827
0.172537 -0.940045 0.294188
0.307104 -0.94466 -0.115347
0.011526 -0.999223 -0.0376961
-0.579535 -0.814932 0.005051
-0.907215 -0.418341 -0.0441825
-0.751884 -0.641394 0.152588
0.281458 -0.941762 -0.184028
0.177048 -0.984037 -0.0180472
0.239779 -0.925385 -0.293545
0.177048 -0.984037 -0.0180472
0.168624 -0.978882 0.115568
-0.153789 -0.985209 0.07558
0.168624 -0.978882 0.115568
-0.0543283 -0.997662 -0.0414586
-0.153789 -0.985209 0.07558
-0.141894 -0.975528 0.16796
-0.756891 -0.652423 0.0382125
-0.467166 -0.738783 0.485753
0.168624 -0.978882 0.115568
0.300725 -0.927543 0.221874
-0.0543283 -0.997662 -0.0414586
0.300725 -0.927543 0.221874
0.189532 -0.978473 0.0816544
-0.0543283 -0.997662 -0.0414586
-0.222066 -0.902277 0.369571
-0.24432 -0.937355 0.248343
-0.344229 -0.904716 0.250989
-0.66751 -0.727116 0.160413
-0.751884 -0.641394 0.152588
-0.812365 -0.57987 0.0617613
-0.638141 -0.748455 0.180532
-0.579535 -0.814932 0.005051
-0.751884 -0.641394 0.152588
-0.907215 -0.418341 -0.0441825
-0.579535 -0.814932 0.005051
-0.643346 -0.743592 -0.182144
0.378627 -0.916002 0.132596
0.0765144 -0.995817 0.0499399
0.189532 -0.978473 0.0816544
0.378627 -0.916002 0.132596
0.302132 -0.911689 0.278459
0.0765144 -0.995817 0.0499399
0.171531 -0.967854 -0.183944
